bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C2-prospeccion	0.429	2023	16	BMC Bioinformatics	Deep ensemble approach for pathogen classification in large-scale images using patch-based training and hyper-parameter optimization	10.1186/s12859-023-05398-7		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2023	1	Microscopy	Memory-efficient semantic segmentation of large microscopy images using graph-based neural networks	10.1093/jmicro/dfad049		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2023	0	Procedia Computer Science	Explicit Aspect Annotation via Transfer and Active Learning	10.1016/j.procs.2023.10.100		crossref	active learning annotation budget rare class detection
C1-negativos	0.429	2023	0	International Research Journal of Modernization in Engineering Technology and Science	Object Detection and Image Annotation Using Deep Learning	10.56726/irjmets41723		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2023	12	Big Data &amp; Society	Outlier bias: AI classification of curb ramps, outliers, and context	10.1177/20539517231203669		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2023	8	IEEE Access	An Enhanced Performance Evaluation Metrics for Wind Power Ramp Event Forecasting	10.1109/access.2023.3313632		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2023	17	Diagnostics	An Elaboration on Sample Size Planning for Performing a One-Sample Sensitivity and Specificity Analysis by Basing on Calculations on a Specified 95% Confidence Interval Width	10.3390/diagnostics13081390		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2023	5	Scandinavian Journal of Statistics	Locally correct confidence intervals for a binomial proportion: A new criteria for an interval estimator	10.1111/sjos.12672		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2023	0	Value in Health	EPH17 Prevalence of Perinatal Depression Among Rural Women in Yunnan Province, China: A Population-Based Screening Programme	10.1016/j.jval.2023.03.899		crossref	positive predictive value screening low prevalence population
C3-medicion	0.429	2023	3	Journal of Classification	Do Prior Information on Performance of Individual Classifiers for Fusion of Probabilistic Classifier Outputs Matter?	10.1007/s00357-023-09444-0		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2023	4	IEEE Access	Assessing Distribution Shift in Probabilistic Object Detection Under Adverse Weather	10.1109/access.2023.3270447		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2023	1	Astronomy and Computing	Informative regularization for a multi-layer perceptron RR Lyrae classifier under data shift	10.1016/j.ascom.2023.100694		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2023	161	Machine Learning	Classifier calibration: a survey on how to assess and improve predicted class probabilities	10.1007/s10994-023-06336-7		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2022	11	JAMA Network Open	False-Positive Results of Mammography Screening in the Era of Digital Breast Tomosynthesis	10.1001/jamanetworkopen.2022.2445		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2022	11	Diagnostics	Evaluation of Computer-Aided Detection (CAD) in Screening Automated Breast Ultrasound Based on Characteristics of CAD Marks and False-Positive Marks	10.3390/diagnostics12030583		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2022	25	American Journal of Roentgenology	Comparison of False-Positive Versus True-Positive Findings on Contrast-Enhanced Digital Mammography	10.2214/ajr.21.26847		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2022	0	International Journal of Current Science Research and Review	A Self-Learning Object Detection Method Based on Highly Reliable Sample Mining	10.47191/ijcsrr/v5-i8-52		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2022	0	Open Journal of Orthopedics	Successful Congenital Kyphoscoliosis (with Severe Truncal Shift) Correction Associated with Syrinx and Diastematomylia without Prior Neurosurgical Intervention: A Case Report and Brief Review of Literature	10.4236/ojo.2022.124019		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2022	11	IEEE Transactions on Pattern Analysis and Machine Intelligence	Contrastive Active Learning Under Class Distribution Mismatch	10.1109/tpami.2022.3188807		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2022	21	Proceedings of the AAAI Conference on Artificial Intelligence	Not All Parameters Should Be Treated Equally: Deep Safe Semi-supervised Learning under Class Distribution Mismatch	10.1609/aaai.v36i6.20644		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2022	0	The Visual Computer	Publisher Correction: Two-stage salient object detection based on prior distribution learning and saliency consistency optimization	10.1007/s00371-022-02724-7		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2022	10	Sensors	Using Sparse Patch Annotation for Tumor Segmentation in Histopathological Images	10.3390/s22166053		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2022	33	The Crop Journal	Temporal Sequence Object-based CNN (TS-OCNN) for crop classification from fine resolution remote sensing image time-series	10.1016/j.cj.2022.07.005		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2022	1	Japanese Journal of Statistics and Data Science	A weighted score confidence interval for a binomial proportion	10.1007/s42081-022-00146-2		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2022	20	Remote Sensing of Environment	Confidence intervals for proportion of area estimated from a stratified random sample	10.1016/j.rse.2022.113193		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2022	15	The Journal of Clinical Psychiatry	Positive Predictive Value	10.4088/jcp.22com14513		crossref	positive predictive value screening low prevalence population
C1-negativos	0.429	2021	12	Pattern Recognition	Fast hard negative mining for deep metric learning	10.1016/j.patcog.2020.107795		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2021	0	Case Reports in Dentistry	Corrigendum to “Correction of a Class III Malocclusion with a Functional Shift and Severe Crowding”	10.1155/2021/9761307		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2021	11	Journal of Research of the National Institute of Standards and Technology	"Exact Tile-Based Segmentation Inference for Images Larger than GPU
                Memory"	10.6028/jres.126.009		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2021	3	Journal of Electronic Imaging	Establishing a large amount of point correspondences using patch-based affine-scale invariant feature transform for fisheye images	10.1117/1.jei.30.4.043022		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2021	8	Remote Sensing	Field Geometry and the Spatial and Temporal Generalization of Crop Classification Algorithms—A Randomized Approach to Compare Pixel Based and Convolution Based Methods	10.3390/rs13040775		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2021	62	Geophysical Research Letters	Rare Event Algorithm Study of Extreme Warm Summers and Heatwaves Over Europe	10.1029/2020gl091197		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2021	0	Turkish Journal of Computer and Mathematics Education (TURCOMAT)	Optimizing High-Performance Weighted Extreme Learning Machine with DAPM for Imbalance Credit Card Fraud Detection	10.17762/turcomat.v12i11.5870		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2021	0	Far East Journal of Mathematical Education	AN EXPERIMENT THAT ILLUSTRATES THE INTERPRETATION OF THE CONFIDENCE INTERVAL FOR A PROPORTION	10.17654/me021010023		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2021	1	Journal of the Korean Statistical Society	A generalized Agresti–Coull type confidence interval for a binomial proportion	10.1007/s42952-021-00143-3		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2021	0	Statistica Neerlandica	An integrated‐likelihood‐ratio confidence interval for a proportion based on underreported and infallible data	10.1111/stan.12235		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2021	6	Engineering Structures	Probabilistic calibration for rotation capacity models of shear tab connection under column loss scenarios	10.1016/j.engstruct.2020.111592		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2020	103	Proceedings of the AAAI Conference on Artificial Intelligence	Semi-Supervised Learning under Class Distribution Mismatch	10.1609/aaai.v34i04.5763		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2020	1	Taiwanese Journal of Orthodontics	Nonsurgical Correction of Skeletal Class III Malocclusion with Evident Profile Change in an Adult Patient with Functional Shift and Low Mandibular Plane Angle	10.38209/2708-2636.1009		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2020	4	Case Reports in Dentistry	Correction of a Class III Malocclusion with a Functional Shift and Severe Crowding	10.1155/2020/8867130		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2020	1	ECS Meeting Abstracts	Semantic Segmentation of SOFC Composite Electrode Images Incorporating Patch-Based Convolutional Neural Networks	10.1149/ma2020-02533848mtgabs		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2020	18	Ecological Informatics	Segmentation through patch classification: A neural network approach to detect Posidonia oceanica in underwater images	10.1016/j.ecoinf.2020.101053		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2020	24	IEEE Access	Using a Patch-Wise M-Net Convolutional Neural Network for Tissue Segmentation in Brain MRI Images	10.1109/access.2020.3006317		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2020	0	Journal of Data Intelligence	Partial Annotation Scheme for Active Learning on Named Entity Recognition Tasks	10.26421/jdi1.3-2		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2020	24	Earth Science Informatics	Object-based crop classification in Hetao plain using random forest	10.1007/s12145-020-00531-z		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2020	35	Journal of Big Data	Context pre-modeling: an empirical analysis for classification based user-centric context-aware predictive modeling	10.1186/s40537-020-00328-3		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2020	17	Remote Sensing of Environment	Development of new metrics to assess and quantify climatic drivers of extreme event driven Arctic browning	10.1016/j.rse.2020.111749		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2020	0	South European Journal of Orthodontics and Dentofacial Research	StaTips Part VIII: Confidence interval for the sample mean	10.5937/sejodr7-27200		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2020	22	Statistical Methods in Medical Research	Accurate confidence intervals for proportion in studies with clustered binary outcome	10.1177/0962280220913971		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2020	0	JP Journal of Biostatistics	USING ADJUSTED WALD CONFIDENCE INTERVAL FOR A BINOMIAL PROPORTION	10.17654/bs017020415		crossref	confidence interval proportion small sample rare outcome
C1-negativos	0.429	2019	4	Academic Radiology	How to Reduce False Positive Recall Rates in Screening Mammography?	10.1016/j.acra.2019.06.003		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2019	6	Journal of Family Medicine and Primary Care	Psychosocial consequences of false-positive results in screening mammography	10.4103/jfmpc.jfmpc_4_17		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2019	2	IEEE Access	Trajectory Smoothing Constraint and Hard Negative Mining for Distractor-Aware Regression Tracking	10.1109/access.2019.2921562		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2019	2	IEEE Access	Feature Fusion for Image Retrieval With Adaptive Bitrate Allocation and Hard Negative Mining	10.1109/access.2019.2951471		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2019	6	Machine Learning	Annotation cost-sensitive active learning by tree sampling	10.1007/s10994-019-05781-7		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2019	2	IEEE Access	Leveraging Cognitive Context Knowledge for Argumentation-Based Object Classification in Multi-Sensor Networks	10.1109/access.2019.2919073		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2019	0	Statistical Methods &amp; Applications	Exact confidence limits for proportion difference in clinical trials with bilateral outcome	10.1007/s10260-019-00491-9		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2019	8	Journal of Biopharmaceutical Statistics	Asymptotic confidence interval construction for proportion ratio based on correlated paired data	10.1080/10543406.2019.1584629		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2019	1	Value in Health	PMS42 PREVALENCE, PAIN INTENSITY AND DISABILITY OF LOW BACK PAIN AMONG INDIAN POPULATION. A CROSS SECTIONAL STUDY	10.1016/j.jval.2019.09.1586		crossref	positive predictive value screening low prevalence population
C1-negativos	0.429	2018	55	Breast Cancer Research	Not all false positive diagnoses are equal: On the prognostic implications of false-positive diagnoses made in breast MRI versus in mammography / digital tomosynthesis screening	10.1186/s13058-018-0937-7		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2018	12	European Journal of Radiology	Effect of integrating digital breast tomosynthesis (3D-mammography) with acquired or synthetic 2D-mammography on radiologists’ true-positive and false-positive detection in a population screening trial: A descriptive study	10.1016/j.ejrad.2018.07.008		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2018	9	Sensors	Training-Based Methods for Comparison of Object Detection Methods for Visual Object Tracking	10.3390/s18113994		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2018	54	Remote Sensing	Mining Hard Negative Samples for SAR-Optical Image Matching Using Generative Adversarial Networks	10.3390/rs10101552		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2018	1	Archives of Dentistry and Oral Health	Functional Shift During Orthodontic Correction of Class II Division 2 Malocclusion in an Adult- A Rare Case Report	10.22259/2638-4809.0101004		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2018	16	Applied Artificial Intelligence	Patch-based Segmentation of Latent Fingerprint Images Using Convolutional Neural Network	10.1080/08839514.2018.1526704		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2018	1	Journal of the Korea Computer Graphics Society	Automatic Meniscus Segmentation from Knee MR Images using Multi-atlas-based Locally-weighted Voting and Patch-based Edge Feature Classification	10.15701/kcgs.2018.24.4.29		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2018	61	Applied Sciences	Automatic Deep Feature Learning via Patch-Based Deep Belief Network for Vertebrae Segmentation in CT Images	10.3390/app9010069		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2018	4	Neurocomputing	Less annotation on active learning using confidence-weighted predictions	10.1016/j.neucom.2017.10.004		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2018	2	Systems and Means of Informatics	METHODOLOGY OF REVERSIBLE GENERALIZATION IN CONTEXT OF CLASSIFICATION OF INFORMATION TRANSFORMATIONS	10.14357/08696527180210		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2018	81	Remote Sensing	Improving Remote Sensing Scene Classification by Integrating Global-Context and Local-Object Features	10.3390/rs10050734		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2018	2	Ecosphere	Extreme group sizes in a colonial bird favored during a rare climatic event	10.1002/ecs2.2428		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2018	20	Physical Review X	Extreme Quantum Memory Advantage for Rare-Event Sampling	10.1103/physrevx.8.011025		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2018	52	Energies	Power Quality Event Detection Using a Fast Extreme Learning Machine	10.3390/en11010145		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2018	1	Teaching Statistics	Using the standard Wald confidence interval for a population proportion hypothesis test is a common mistake	10.1111/test.12184		crossref	confidence interval proportion small sample rare outcome
C1-negativos	0.429	2017	37	IOP Conference Series: Earth and Environmental Science	From Mining to Post-Mining: The Sustainable Development Strategy of the German Hard Coal Mining Industry	10.1088/1755-1315/50/1/012024		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2017	6	Applied Psychological Measurement	Ability and Prior Distribution Mismatch: An Exploration of Common-Item Linking Methods	10.1177/0146621617707508		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2017	1	Journal of Statistical Distributions and Applications	Correction to: a flexible distribution class for count data	10.1186/s40488-017-0078-z		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2017	6	Multimedia Systems	Patch-wise label propagation for MR brain segmentation based on multi-atlas images	10.1007/s00530-017-0577-2		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2017	64	Active Learning in Higher Education	Decreased class size, increased active learning? Intended and enacted teaching strategies in smaller classes	10.1177/1469787417735607		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2017	0	Information Technology and Control	Non-parametric context-based object classification in images	10.5755/j01.itc.46.1.13610		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2017	2	Eastern-European Journal of Enterprise Technologies	Multi-class recognition of objects technical condition by classifier based on probabilistic neural network	10.15587/1729-4061.2017.109968		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2016	177	Annals of Internal Medicine	Factors Associated With Rates of False-Positive and False-Negative Results From Digital Mammography Screening: An Analysis of Registry Data	10.7326/m15-0971		crossref	false positive reduction candidate classification mammography CAD
C2-prospeccion	0.429	2016	2	Optik	Patch-based segmentation using refined multifeature for magnetic resonance prostate images	10.1016/j.ijleo.2015.10.081		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2016	37	Applied Soft Computing	Feature based fuzzy inference system for segmentation of low-contrast infrared ship images	10.1016/j.asoc.2016.05.004		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.429	2016	55	Remote Sensing	An Object-Based Paddy Rice Classification Using Multi-Spectral Data and Crop Phenology in Assam, Northeast India	10.3390/rs8060479		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2016	23	Biosystems Engineering	Upper limit for context–based crop classification in robotic weeding applications	10.1016/j.biosystemseng.2016.01.012		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2016	439	Applied Sciences	Metrics for Polyphonic Sound Event Detection	10.3390/app6060162		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2016	1	Applicationes Mathematicae	The shortest confidence interval for proportion in finite populations	10.4064/am2297-7-2016		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2016	5	Stat	Exact prior‐free probabilistic inference in a class of non‐regular models	10.1002/sta4.130		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2015	0	Breast Diseases: A Year Book Quarterly	Effect of integrating 3D-mammography (digital breast tomosynthesis) with 2D-mammography on radiologists' true-positive and false-positive detection in a population breast screening trial	10.1016/j.breastdis.2015.01.013		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2015	9	The Breast	Radiologists' interpretive efficiency and variability in true- and false-positive detection when screen-reading with tomosynthesis (3D-mammography) relative to standard mammography in population screening	10.1016/j.breast.2015.08.012		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2015	8	Women's Health Issues	Perspectives on Mammography after Receipt of Secondary Screening Owing to a False Positive	10.1016/j.whi.2014.11.003		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2015	7	Journal of Negative Results in BioMedicine	Waiting time and the psychosocial consequences of false-positive mammography: cohort study	10.1186/s12952-015-0028-6		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2015	0	Cancer Epidemiology, Biomarkers &amp; Prevention	Abstract A07: Included in the debate: Women's perspectives on mammography after experiencing a false positive screen	10.1158/1538-7755.disp14-a07		crossref	false positive reduction candidate classification mammography CAD
C2-prospeccion	0.429	2015	7	Medical Physics	WE‐EF‐210‐08: BEST IN PHYSICS (IMAGING): 3D Prostate Segmentation in Ultrasound Images Using Patch‐Based Anatomical Feature	10.1118/1.4926032		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2015	11	IEEE Transactions on Learning Technologies	Implementation and Evaluation of Digital E-Lecture Annotation in Learning Groups to Foster Active Learning	10.1109/tlt.2015.2396042		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2015	120	Remote Sensing	Object-Based Crop Classification with Landsat-MODIS Enhanced Time-Series Data	10.3390/rs71215820		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2015	71	Remote Sensing	Object-Based Crop Species Classification Based on the Combination of Airborne Hyperspectral Images and  LiDAR Data	10.3390/rs70100922		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2015	7	Environment International	Confidence interval estimation for pooled-sample biomonitoring from a complex survey design	10.1016/j.envint.2015.08.003		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2015	21	Frontiers in Psychology	Comparing interval estimates for small sample ordinal CFA models	10.3389/fpsyg.2015.01599		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2015	17	The International Journal of Biostatistics	A Comparison of Some Approximate Confidence Intervals for a Single Proportion for Clustered Binary Outcome Data	10.1515/ijb-2015-0024		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2015	0	Value in Health	Prevalence and determinants of Low-Cost Generic Drug program use in the privately-insured Adult Population	10.1016/j.jval.2015.03.1546		crossref	positive predictive value screening low prevalence population
C3-medicion	0.429	2015	30	Mechanical Systems and Signal Processing	A probabilistic multi-class classifier for structural health monitoring	10.1016/j.ymssp.2015.01.017		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.4	2023	0	MALCOM: Indonesian Journal of Machine Learning and Computer Science	Deteksi Citra Wajah Menggunakan Algoritma Haar Cascade Classifier	10.57152/malcom.v4i1.988		crossref	bootstrapping negatives cascade classifier detection
C1-negativos	0.4	2018	0	International Journal of Recent Trends in Engineering and Research	Electronic Identification of Motorbike Riders without Helmet using Haar Cascade Classifier	10.23883/ijrter.conf.20171201.034.9hqta		crossref	bootstrapping negatives cascade classifier detection
C1-negativos	0.375	2026	0	World J Radiol	Artificial intelligence-based lung nodule detection for pulmonary arteriovenous fistulas on chest computed tomography.	10.4329/wjr.v18.i4.119851		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2026	0	Diagnostics (Basel)	Effect of Irreversible Compression on the Pulmonary Nodule Detection Rate in Chest Radiographs Using AI Software.	10.3390/diagnostics16111637		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2026	0	Digit Health	Dual-stage pulmonary nodule detection in CT scans via cross-layer attention and adaptive multi-scale 3D CNN.	10.1177/20552076261419238		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2026	0	Diseases	Segmentation-Guided Hybrid Deep Learning for Pulmonary Nodule Detection and Risk Prediction from Multi-Cohort CT Images.	10.3390/diseases14010021		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2026	0	Sci Rep	TCMNet: dynamic tanh enhanced 3D transformer with cascaded multiplicative fusion for pulmonary nodule detection.	10.1038/s41598-026-48903-7		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2026	0	J Imaging	FF-Mamba-YOLO: An SSM-Based Benchmark for Forest Fire Detection in UAV Remote Sensing Images.	10.3390/jimaging12010043		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.375	2026	0	Front Artif Intell	Image processing and AI techniques for climate change detection using remote sensing: a comprehensive review.	10.3389/frai.2026.1814362		europepmc	negative sampling strategy rare object detection remote sensing
C2-prospeccion	0.375	2026	0	IEEE Access	“Just a Patch”: Imperceptible Image Patch Generation for Adversarial Inference	10.1109/access.2026.3680319		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2026	0	Medical Image Analysis	M2OTCA: Multiple-magnification optimal transport-based cross-attention learning for whole slide image classification	10.1016/j.media.2026.104082		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2026	0	Artificial Intelligence in Medicine	EvoPS: Evolutionary Patch Selection in the Training Embedding Space of Whole Slide Images	10.1016/j.artmed.2026.103398		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2026	0	Medical Image Analysis	MoHD: Multi-mOdal survival prediction through Hierarchical Decoupling of whole-slide image pyramids and genomics	10.1016/j.media.2026.104098		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2026	1	Medical Image Analysis	Multi-cancer framework with cancer-aware attention and adversarial mutual-information minimization for whole slide image classification	10.1016/j.media.2025.103927		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2026	0	Laboratory Investigation	1362 Annotation-Free Lesion Detection in Whole Slide Images via Low-Resolution Feature Learning	10.1016/j.labinv.2025.105656		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2026	2	Journal of Energy Storage	Study on clearance flow distortion and associated force response in pump-turbines operating under S-characteristic conditions	10.1016/j.est.2026.121027		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2026	1	Pattern Recognition	HFD-Net: A benchmark framework of foreign object detection for high-speed train	10.1016/j.patcog.2025.112932		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2026	0	Tasarım Mimarlık ve Mühendislik Dergisi	VERY LARGE SCALE CROSS CORPUS OBJECT DETECTION APPLICATIONS WITH THE LATEST YOLO MODELS ON SINGLE OBJECT LASOT DATASET	10.59732/dae.1827622		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2026	0	Journal of Computational Physics	Comparison of substructured non-overlapping domain decomposition and overlapping additive Schwarz methods for large-scale Helmholtz problems with multiple sources	10.1016/j.jcp.2025.114557		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2026	0	Neurocomputing	Adaptive spatial-aware non-maximum suppression for dense object detection	10.1016/j.neucom.2025.132541		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2026	0	Intelligence &amp; Control	Behavior-Induced False Positives in Vehicle Telemetry Anomaly Detection: An Empirical Study	10.53941/ic.2026.100006		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2026	0	Computers &amp; Security	Eliminating false positives in static ROP attack detection with ROPSpy: A cost-effective solution	10.1016/j.cose.2026.105027		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2026	0	Journal of Imaging Informatics in Medicine	S-MEOD: A Novel Evaluation Metric for Frame-Based Medical Object Detection	10.1007/s10278-026-01957-5		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2026	0	Clin Exp Med	Reducing false positives in breast cancer screening with computer-aided detection.	10.1007/s10238-026-02147-x		europepmc	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2026	0	Industry 4.0 Science	Data Quality and Domain Expertise for Resilient AI Deployment – Integrating anomaly and label error detection in industry	10.30844/i4se.26.1.120		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	1	Drones	Real-Time UAV-Based Oil Pipeline and Visual Anomaly Detection Using YOLOv26n: A Dataset and Edge-Deployment Study	10.3390/drones10040255		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	3	Scientific Data	Multiclass Dataset for Intelligent Detection of Wind Turbine Blade Defects Using Drone Imagery	10.1038/s41597-026-06762-x		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	1	Sensors	Cross-Protocol Domain Gap in Internet of Things Intrusion and Anomaly Detection: An Empirical Internet Protocol-to-Bluetooth Low Energy Study of Domain-Adversarial Training	10.3390/s26041184		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	0	Future Internet	AutoML for Network-Based Intrusion Detection: Evaluation Practice, Dataset Quality, and Deployment Constraints	10.3390/fi18080383		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	0	IEEE Access	NightWatch-TIR: A Benchmark Dataset for Wildlife Detection in Night-Vision Thermal Imagery	10.1109/access.2026.3686113		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	0	Applied Sciences	Assessing the Domain Gap Between Public Crack Datasets and UAV Imagery for Deep Learning-Based Crack Segmentation	10.3390/app16146975		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2026	1	IEEE Transactions on Geoscience and Remote Sensing	Domain Adaptation for Object Detection Based on Domain-Aware Prompting in Remote Sensing Imagery	10.1109/tgrs.2026.3661721		crossref	domain gap curated dataset versus deployment imagery detection
